76,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
77,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
78,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
79,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
80,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
81,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
82,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
83,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
84,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
85,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
86,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
87,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
88,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
89,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
90,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
91,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
92,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
93,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
94,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
95,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
96,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
97,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
98,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
99,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
100,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
101,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
102,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
103,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
104,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
105,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
106,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
107,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
108,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
109,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
110,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
111,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
112,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
113,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
114,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
115,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
116,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
117,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
118,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
119,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
120,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
121,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
122,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
123,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
124,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
125,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
126,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
127,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
128,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
129,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
130,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
131,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
132,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
133,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
134,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
135,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
136,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
137,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
138,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
139,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
140,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
141,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
142,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
143,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
144,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
145,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
146,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
147,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
148,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
149,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
150,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
151,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
152,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
153,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
154,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
155,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
156,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
157,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
158,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
159,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
160,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
161,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
162,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
163,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
164,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
165,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
166,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
167,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
168,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
169,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
170,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
171,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
172,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
173,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
174,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
175,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
176,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
177,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
178,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
179,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
180,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
181,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
182,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
183,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
184,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
185,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
186,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
187,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
188,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
189,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
190,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
191,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
192,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
193,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
194,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
195,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
196,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
197,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
198,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
199,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
200,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
201,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
202,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
203,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
204,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
205,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
206,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
207,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
208,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
209,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
210,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
211,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
212,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
213,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
214,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
215,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
216,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
217,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
218,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
219,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
220,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
221,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
222,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
223,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
224,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
225,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
226,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
227,9.53008,-0.69155,1.65383,-0.01668,-0.02827,-0.0054,-34.98713,-1.77093,21.72279,35.70588
228,9.49653,-0.6529,1.60876,-0.01457,-0.01655,-0.00416,-35.06925,-1.69423,21.89281,35.61176
229,9.5399,-0.65663,1.50491,-0.02094,-0.03566,-0.00751,-34.90872,-1.77034,21.72361,35.61176
230,9.53007,-0.50926,1.54411,-0.04026,-0.03781,-0.00649,-34.83119,-1.77011,21.80806,35.61176
231,9.61534,-0.64947,1.74022,-0.04678,-0.0102,-0.00424,-34.91046,-1.77104,21.89087,35.70588
232,9.56796,-0.62991,1.6879,-0.05429,-0.0038,-0.00526,-34.98998,-1.6933,21.81,35.70588
233,9.54437,-0.70108,1.65387,-0.03713,-0.00488,-0.00418,-34.98601,-1.84924,21.80285,35.70588
234,9.53949,-0.76246,1.60336,-0.01984,-0.01645,-0.01269,-34.98998,-1.6933,21.81,35.61176
235,9.50162,-0.68565,1.54693,-0.02094,-0.01754,-0.01057,-34.90934,-1.84935,21.97093,35.61176
236,9.4921,-0.66178,1.54233,-0.02092,-0.01753,-0.01164,-34.98601,-1.84924,21.80285,35.61176
237,9.55335,-0.69171,1.67992,-0.0027,-0.01968,-0.0095,-34.83007,-1.84842,21.88812,35.61176
238,9.46776,-0.69626,1.65546,0.01004,0.00045,-0.0008,-34.90649,-1.92698,21.88372,35.61176
239,9.43496,-0.75339,1.63821,0.02285,0.00888,0.00346,-34.90562,-1.92663,21.80009,35.70588
240,9.50187,-0.73857,1.58684,0.02072,0.00143,0.0034,-34.90649,-1.92698,21.88372,35.70588
241,9.53987,-0.79126,1.61509,0.01108,-0.02414,0.00638,-35.06441,-1.84983,21.80202,35.70588
242,9.49716,-0.83393,1.59063,0.02075,-0.0124,0.00329,-34.91158,-1.69272,21.81082,35.70588
243,9.40189,-0.76242,1.58574,0.01523,0.01303,0.01306,-34.98824,-1.69261,21.64273,35.70588
244,9.47812,-0.71937,1.57261,0.00137,0.00033,0.00656,-34.98713,-1.77093,21.72279,35.70588
245,9.47307,-0.77154,1.55534,-0.00932,-0.01773,0.00649,-34.98998,-1.6933,21.81,35.61176
246,9.56821,-0.71056,1.64925,-0.01352,-0.03046,-0.00009,-34.98911,-1.69296,21.72636,35.70588
